조사일,조사지역명,조사지역코드,품목명,품목코드,규격,조사가격,전일조사가격
20130127,서울서부,1102,오이,223,15KG,67000,0
20130127,서울서부,1102,오이,223,15KG,60000,0
20130127,서울서부,1102,오이,223,20KG,65000,0
20130127,서울서부,1102,오이,223,20KG,58000,0
20130127,서울서부,1102,호박,224,8KG,29000,0
20130127,서울서부,1102,호박,224,8KG,24000,0
20130127,서울서부,1102,호박,224,10KG,18000,0
20130127,서울서부,1102,호박,224,10KG,14000,0
20130127,서울서부,1102,토마토,225,10KG,35000,0
20130127,서울서부,1102,토마토,225,10KG,30000,0
20130127,서울서부,1102,딸기,226,1KG,9000,0
20130127,서울서부,1102,딸기,226,1KG,8000,0
20130127,서울서부,1102,당근,232,20KG,95000,0
20130127,서울서부,1102,당근,232,20KG,80000,0
20130127,서울서부,1102,건고추,241,60KG,900000,0
20130127,서울서부,1102,건고추,241,60KG,800000,0
20130127,서울서부,1102,건고추,241,60KG,1200000,0
20130127,서울서부,1102,건고추,241,60KG,1100000,0
20130127,서울서부,1102,풋고추,242,10KG,75000,0
20130127,서울서부,1102,풋고추,242,10KG,68000,0
20130127,서울서부,1102,풋고추,242,4KG,34000,0
20130127,서울서부,1102,풋고추,242,4KG,28000,0
20130127,서울서부,1102,풋고추,242,10KG,130000,0
20130127,서울서부,1102,풋고추,242,10KG,120000,0
20130127,서울서부,1102,붉은고추,243,10KG,83000,0
20130127,서울서부,1102,붉은고추,243,10KG,68000,0
20130127,서울서부,1102,마늘,244,20KG,110000,0
20130127,서울서부,1102,마늘,244,20KG,90000,0
20130127,서울서부,1102,마늘,244,20KG,75000,0
20130127,서울서부,1102,마늘,244,20KG,65000,0
20130127,서울서부,1102,양파,245,1KG,1550,0
20130127,서울서부,1102,양파,245,1KG,1450,0
20130127,서울서부,1102,파,246,1KG,1500,0
20130127,서울서부,1102,파,246,1KG,8000,0
20130127,서울서부,1102,파,246,1KG,7000,0
20130127,서울서부,1102,생강,247,20KG,100000,0
20130127,서울서부,1102,생강,247,20KG,93000,0
20130127,서울서부,1102,생강,247,20KG,3200,0
20130127,서울서부,1102,미나리,252,20KG,60000,0
20130127,서울서부,1102,미나리,252,20KG,45000,0
20130127,서울서부,1102,피망(청),255,10KG,100000,0
20130127,서울서부,1102,파,246,1KG,1800,0
20130127,서울서부,1102,피망(청),255,10KG,90000,0
20130127,서울서부,1102,느타리버섯,315,2KG,14000,0
20130127,서울서부,1102,느타리버섯,315,2KG,10000,0
20130127,서울서부,1102,팽이버섯,316,5KG,14500,0
20130127,서울서부,1102,팽이버섯,316,5KG,12000,0
20130127,서울서부,1102,사과,411,15KG,75000,0
20130127,서울서부,1102,사과,411,15KG,65000,0
20130127,서울서부,1102,포도,414,8KG,42000,0
20130127,서울서부,1102,깻잎,253,2KG,20000,0
20130127,서울서부,1102,깻잎,253,2KG,18000,0
20130127,서울서부,1102,포도,414,8KG,37000,0
20130127,서울서부,1102,감귤,415,10KG,15000,0
20130127,서울서부,1102,감귤,415,10KG,13000,0
20130127,서울서부,1102,단감,416,15KG,37000,0
20130127,서울서부,1102,단감,416,15KG,32000,0
20130127,서울서부,1102,바나나,418,1KG,1500,0
20130127,서울서부,1102,바나나,418,1KG,1400,0
20130127,서울서부,1102,참다래,419,10KG,38000,0
20130127,서울서부,1102,배,412,15KG,70000,0
20130127,서울서부,1102,배,412,15KG,60000,0
20130127,서울서부,1102,참다래,419,10KG,33000,0
20130127,서울서부,1102,참다래,419,10KG,45000,0
20130127,서울서부,1102,참다래,419,10KG,40000,0
20130127,서울서부,1102,방울토마토,422,5KG,20000,0
20130127,서울서부,1102,방울토마토,422,5KG,15000,0
20130127,서울서부,1102,고등어,611,1KG,4000,0
20130127,서울서부,1102,고등어,611,1KG,3500,0
20130127,서울서부,1102,갈치,613,1KG,20000,0
20130127,서울서부,1102,갈치,613,1KG,15000,0
20130127,서울서부,1102,명태,615,1KG,1800,0
20130127,서울서부,1102,물오징어,619,1KG,4200,0
20130127,서울서부,1102,물오징어,619,1KG,4000,0
20130127,서울서부,1102,건멸치,638,2KG,14000,0
20130127,서울서부,1102,얼갈이배추,215,1.5KG,2500,0
20130127,서울서부,1102,열무,233,1.5KG,3300,0
20130127,서울서부,1102,열무,233,1.5KG,2000,0
20130127,서울서부,1102,사과,411,10개,30000,0
20130127,서울서부,1102,사과,411,10개,25000,0
20130127,서울서부,1102,배,412,10개,40000,0
20130127,서울서부,1102,배,412,10개,30000,0
20130127,서울서부,1102,포도,414,1KG,7000,0
20130127,서울서부,1102,감귤,415,10개,2500,0
20130127,서울서부,1102,감귤,415,10개,2000,0
20130127,서울서부,1102,단감,416,10개,10000,0
20130127,서울서부,1102,물오징어,619,1마리,2000,0
20130127,서울서부,1102,생강,247,1KG,6000,0
20130127,서울서부,1102,생강,247,1KG,5500,0
20130127,서울서부,1102,미나리,252,1KG,4000,0
20130127,서울서부,1102,미나리,252,1KG,3500,0
20130127,서울서부,1102,깻잎,253,200G,5000,0
20130127,서울서부,1102,깻잎,253,200G,4000,0
20130127,서울서부,1102,피망(청),255,100G,1200,0
20130127,서울서부,1102,피망(청),255,100G,1000,0
20130127,서울서부,1102,참깨,312,500G,11300,0
20130127,서울서부,1102,건고추,241,600G,16000,0
20130127,서울서부,1102,풋고추,242,100G,1000,0
20130127,서울서부,1102,풋고추,242,100G,870,0
20130127,서울서부,1102,풋고추,242,100G,1250,0
20130127,서울서부,1102,풋고추,242,100G,1000,0
20130127,서울서부,1102,풋고추,242,100G,1750,0
20130127,서울서부,1102,풋고추,242,100G,1500,0
20130127,서울서부,1102,붉은고추,243,100G,1000,0
20130127,서울서부,1102,붉은고추,243,100G,870,0
20130127,서울서부,1102,오이,223,10개,7000,0
20130127,서울서부,1102,오이,223,10개,6000,0
20130127,서울서부,1102,오이,223,10개,8000,0
20130127,서울서부,1102,오이,223,10개,6000,0
20130127,서울서부,1102,호박,224,1개,2000,0
20130127,서울서부,1102,호박,224,1개,1800,0
20130127,서울서부,1102,호박,224,1개,1500,0
20130127,서울서부,1102,호박,224,1개,1300,0
20130127,서울서부,1102,토마토,225,1KG,5000,0
20130127,서울서부,1102,녹두,143,1KG,16000,0
20130127,서울서부,1102,녹두,143,1KG,15000,0
20130127,서울서부,1102,고구마,151,1KG,4000,0
20130127,서울서부,1102,고구마,151,1KG,3000,0
20130127,서울서부,1102,감자,152,1KG,2500,0
20130127,서울서부,1102,배추,211,포기,4500,0
20130127,서울서부,1102,배추,211,포기,4000,0
20130127,서울서부,1102,양배추,212,포기,6000,0
20130127,서울서부,1102,양배추,212,포기,5000,0
20130127,서울서부,1102,쌀,111,20KG,45000,0
20130127,서울서부,1102,찹쌀,112,1KG,3060,0
20130127,서울서부,1102,콩,141,1KG,7000,0
20130127,서울서부,1102,콩,141,1KG,6160,0
20130127,서울서부,1102,팥(적두),142,1KG,13100,0
20130127,서울서부,1102,팥(적두),142,1KG,11600,0
20130127,서울서부,1102,시금치,213,1KG,5000,0
20130127,서울서부,1102,시금치,213,1KG,4500,0
20130127,서울서부,1102,상추,214,100G,1000,0
20130127,서울서부,1102,상추,214,100G,750,0
20130127,서울서부,1102,상추,214,100G,1000,0
20130127,서울서부,1102,상추,214,100G,750,0
20130127,서울서부,1102,수박,221,1개,20000,0
20130127,서울서부,1102,수박,221,1개,17000,0
20130127,서울서부,1102,토마토,225,1KG,4000,0
20130127,서울서부,1102,딸기,226,100G,1000,0
20130127,서울서부,1102,딸기,226,100G,800,0
20130127,서울서부,1102,당근,232,1KG,6000,0
20130127,서울서부,1102,당근,232,1KG,5500,0
20130127,서울서부,1102,건고추,241,600G,14000,0
20130127,서울서부,1102,건고추,241,600G,13000,0
20130127,서울서부,1102,건고추,241,600G,18000,0
20130127,서울서부,1102,마늘,244,1KG,7000,0
20130127,서울서부,1102,마늘,244,1KG,6000,0
20130127,서울서부,1102,양파,245,1KG,2000,0
20130127,서울서부,1102,양파,245,1KG,1600,0
20130127,서울서부,1102,파,246,1KG,2000,0
20130127,서울서부,1102,파,246,1KG,1500,0
20130127,서울서부,1102,파,246,1KG,5300,0
20130127,서울서부,1102,파,246,1KG,4500,0
20130127,서울서부,1102,참깨,312,500G,10300,0
20130127,서울서부,1102,참깨,312,500G,3210,0
20130127,서울서부,1102,땅콩,314,100G,1460,0
20130127,서울서부,1102,땅콩,314,100G,560,0
20130127,서울서부,1102,느타리버섯,315,100G,800,0
20130127,서울서부,1102,느타리버섯,315,100G,700,0
20130127,서울서부,1102,팽이버섯,316,100G,330,0
20130127,서울서부,1102,팽이버섯,316,100G,230,0
20130127,서울서부,1102,건멸치,638,100G,1500,0
20130127,서울서부,1102,쇠고기,512,100G,3900,0
20130127,서울서부,1102,쇠고기,512,100G,5660,0
20130127,서울서부,1102,쇠고기,512,100G,4000,0
20130127,서울서부,1102,쇠고기,512,100G,2330,0
20130127,서울서부,1102,쇠고기,512,100G,1830,0
20130127,서울서부,1102,쇠고기,512,100G,1630,0
20130127,서울서부,1102,쇠고기,512,100G,2300,0
20130127,서울서부,1102,단감,416,10개,8000,0
20130127,서울서부,1102,바나나,418,100G,180,0
20130127,서울서부,1102,바나나,418,100G,150,0
20130127,서울서부,1102,방울토마토,422,1KG,6000,0
20130127,서울서부,1102,방울토마토,422,1KG,5000,0
20130127,서울서부,1102,우유,535,1L,2400,0
20130127,서울서부,1102,고등어,611,1마리,2000,0
20130127,서울서부,1102,명태,615,1마리,2000,0
20130127,서울서부,1102,물오징어,619,1마리,2500,0
20130127,서울서부,1102,얼갈이배추,215,1.5KG,2000,0
20130127,서울서부,1102,쇠고기,512,100G,1100,0
20130127,서울서부,1102,쇠고기,512,100G,1240,0
20130127,서울서부,1102,쇠고기,512,100G,1500,0
20130127,서울서부,1102,쇠고기,512,100G,1330,0
20130127,서울서부,1102,얼갈이배추,215,1.5KG,1700,0
20130127,서울서부,1102,열무,233,1.5KG,2500,0
20130127,서울서부,1102,쇠고기,512,100G,1200,0
20130127,서울서부,1102,건고추,241,600G,11000,0
20130127,서울서부,1102,건고추,241,600G,18000,0
20130127,서울서부,1102,건고추,241,600G,17000,0
20130127,서울서부,1102,풋고추,242,100G,1200,0
20130127,서울서부,1102,풋고추,242,100G,1000,0
20130127,서울서부,1102,풋고추,242,100G,1200,0
20130127,서울서부,1102,풋고추,242,100G,1000,0
20130127,서울서부,1102,풋고추,242,100G,1500,0
20130127,서울서부,1102,풋고추,242,100G,1400,0
20130127,서울서부,1102,쌀,111,20KG,46000,0
20130127,서울서부,1102,찹쌀,112,1KG,3500,0
20130127,서울서부,1102,콩,141,1KG,8000,0
20130127,서울서부,1102,콩,141,1KG,7500,0
20130127,서울서부,1102,팥(적두),142,1KG,14000,0
20130127,서울서부,1102,팥(적두),142,1KG,13000,0
20130127,서울서부,1102,녹두,143,1KG,17000,0
20130127,서울서부,1102,녹두,143,1KG,15000,0
20130127,서울서부,1102,고구마,151,1KG,5000,0
20130127,서울서부,1102,고구마,151,1KG,4500,0
20130127,서울서부,1102,감자,152,1KG,2500,0
20130127,서울서부,1102,감자,152,1KG,2000,0
20130127,서울서부,1102,배추,211,포기,5000,0
20130127,서울서부,1102,배추,211,포기,4000,0
20130127,서울서부,1102,양배추,212,포기,5000,0
20130127,서울서부,1102,양배추,212,포기,4000,0
20130127,서울서부,1102,시금치,213,1KG,5500,0
20130127,서울서부,1102,시금치,213,1KG,5000,0
20130127,서울서부,1102,상추,214,100G,1000,0
20130127,서울서부,1102,상추,214,100G,800,0
20130127,서울서부,1102,상추,214,100G,800,0
20130127,서울서부,1102,상추,214,100G,700,0
20130127,서울서부,1102,수박,221,1개,18000,0
20130127,서울서부,1102,수박,221,1개,15000,0
20130127,서울서부,1102,오이,223,10개,7000,0
20130127,서울서부,1102,오이,223,10개,6000,0
20130127,서울서부,1102,오이,223,10개,8000,0
20130127,서울서부,1102,오이,223,10개,7000,0
20130127,서울서부,1102,호박,224,1개,1700,0
20130127,서울서부,1102,호박,224,1개,1500,0
20130127,서울서부,1102,호박,224,1개,1300,0
20130127,서울서부,1102,호박,224,1개,1100,0
20130127,서울서부,1102,토마토,225,1KG,5000,0
20130127,서울서부,1102,토마토,225,1KG,4500,0
20130127,서울서부,1102,딸기,226,100G,1200,0
20130127,서울서부,1102,딸기,226,100G,1000,0
20130127,서울서부,1102,당근,232,1KG,5500,0
20130127,서울서부,1102,당근,232,1KG,5000,0
20130127,서울서부,1102,건고추,241,600G,12000,0
20130127,서울서부,1102,붉은고추,243,100G,1200,0
20130127,서울서부,1102,붉은고추,243,100G,1100,0
20130127,서울서부,1102,마늘,244,1KG,7000,0
20130127,서울서부,1102,마늘,244,1KG,6000,0
20130127,서울서부,1102,양파,245,1KG,1700,0
20130127,서울서부,1102,양파,245,1KG,1600,0
20130127,서울서부,1102,파,246,1KG,2300,0
20130127,서울서부,1102,감귤,415,10개,1900,0
20130127,서울서부,1102,단감,416,10개,10000,0
20130127,서울서부,1102,단감,416,10개,8000,0
20130127,서울서부,1102,바나나,418,100G,170,0
20130127,서울서부,1102,바나나,418,100G,160,0
20130127,서울서부,1102,방울토마토,422,1KG,8000,0
20130127,서울서부,1102,방울토마토,422,1KG,7500,0
20130127,서울서부,1102,우유,535,1L,2400,0
20130127,서울서부,1102,고등어,611,1마리,2000,0
20130127,서울서부,1102,느타리버섯,315,100G,800,0
20130127,서울서부,1102,팽이버섯,316,100G,330,0
20130127,서울서부,1102,팽이버섯,316,100G,300,0
20130127,서울서부,1102,사과,411,10개,25000,0
20130127,서울서부,1102,사과,411,10개,20000,0
20130127,서울서부,1102,배,412,10개,30000,0
20130127,서울서부,1102,배,412,10개,25000,0
20130127,서울서부,1102,포도,414,1KG,7500,0
20130127,서울서부,1102,감귤,415,10개,2000,0
20130127,서울서부,1102,파,246,1KG,2000,0
20130127,서울서부,1102,파,246,1KG,7000,0
20130127,서울서부,1102,파,246,1KG,6500,0
20130127,서울서부,1102,생강,247,1KG,6000,0
20130127,서울서부,1102,생강,247,1KG,5500,0
20130127,서울서부,1102,미나리,252,1KG,4000,0
20130127,서울서부,1102,미나리,252,1KG,3500,0
20130127,서울서부,1102,깻잎,253,200G,2700,0
20130127,서울서부,1102,깻잎,253,200G,2500,0
20130127,서울서부,1102,피망(청),255,100G,1200,0
20130127,서울서부,1102,피망(청),255,100G,1000,0
20130127,서울서부,1102,참깨,312,500G,14000,0
20130127,서울서부,1102,참깨,312,500G,12000,0
20130127,서울서부,1102,참깨,312,500G,3500,0
20130127,서울서부,1102,땅콩,314,100G,1500,0
20130127,서울서부,1102,땅콩,314,100G,650,0
20130127,서울서부,1102,느타리버섯,315,100G,1000,0
20130127,서울서부,1102,고등어,611,1마리,1700,0
20130127,서울서부,1102,명태,615,1마리,2000,0
20130127,서울서부,1102,물오징어,619,1마리,2500,0
20130127,서울서부,1102,물오징어,619,1마리,2000,0
20130127,서울서부,1102,건멸치,638,100G,1700,0
20130127,서울서부,1102,쇠고기,512,100G,3400,0
20130127,서울서부,1102,쇠고기,512,100G,2400,0
20130127,서울서부,1102,쇠고기,512,100G,5000,0
20130127,서울서부,1102,쇠고기,512,100G,1700,0
20130127,서울서부,1102,쇠고기,512,100G,1500,0
20130127,서울서부,1102,쇠고기,512,100G,2400,0
20130127,서울서부,1102,쇠고기,512,100G,3500,0
20130127,서울서부,1102,쇠고기,512,100G,3300,0
20130127,서울서부,1102,쇠고기,512,100G,1300,0
20130127,서울서부,1102,쇠고기,512,100G,1200,0
20130127,서울서부,1102,땅콩,314,75KG,680000,0
20130127,서울서부,1102,콩,141,35KG,215000,0
20130127,서울서부,1102,콩,141,35KG,155000,0
20130127,서울서부,1102,팥(적두),142,40KG,435000,0
20130127,서울서부,1102,팥(적두),142,40KG,425000,0
20130127,서울서부,1102,팥(적두),142,40KG,175000,0
20130127,서울서부,1102,녹두,143,40KG,460000,0
20130127,서울서부,1102,녹두,143,40KG,440000,0
20130127,서울서부,1102,녹두,143,40KG,210000,0
20130127,서울서부,1102,메밀,144,1KG,2600,0
20130127,서울서부,1102,쌀,111,20KG,44000,0
20130127,서울서부,1102,쌀,111,20KG,43000,0
20130127,서울서부,1102,찹쌀,112,40KG,105000,0
20130127,서울서부,1102,찹쌀,112,40KG,100000,0
20130127,서울서부,1102,콩,141,35KG,225000,0
20130127,서울서부,1102,들깨,313,45KG,420000,0
20130127,서울서부,1102,들깨,313,45KG,440000,0
20130127,서울서부,1102,참깨,312,60KG,370000,0
20130127,서울서부,1102,참깨,312,60KG,1200000,0
20130127,서울서부,1102,참깨,312,60KG,1150000,0
20130127,서울서부,1102,들깨,313,45KG,170000,0
20130127,서울서부,1102,땅콩,314,75KG,700000,0
20130127,서울,1104,얼갈이배추,215,1.5KG,3330,0
20130127,서울,1104,물오징어,619,1마리,1500,0
20130127,서울,1104,우유,535,1L,2300,0
20130127,서울,1104,바나나,418,100G,248,0
20130127,서울,1104,쌀,111,20KG,46800,0
20130127,서울,1104,풋고추,242,100G,2600,0
20130127,서울,1104,붉은고추,243,100G,2000,0
20130127,서울,1104,마늘,244,1KG,6800,0
20130127,서울,1104,양파,245,1KG,2950,0
20130127,서울,1104,파,246,1KG,3280,0
20130127,서울,1104,생강,247,1KG,13200,0
20130127,서울,1104,미나리,252,1KG,12170,0
20130127,서울,1104,깻잎,253,200G,4400,0
20130127,서울,1104,피망(청),255,100G,1950,0
20130127,서울,1104,오이,223,10개,8000,0
20130127,서울,1104,오이,223,10개,15000,0
20130127,서울,1104,호박,224,1개,1700,0
20130127,서울,1104,호박,224,1개,1700,0
20130127,서울,1104,토마토,225,1KG,5750,0
20130127,서울,1104,딸기,226,100G,1150,0
20130127,서울,1104,당근,232,1KG,8100,0
20130127,서울,1104,풋고추,242,100G,1760,0
20130127,서울,1104,풋고추,242,100G,1860,0
20130127,서울,1104,찹쌀,112,1KG,6900,0
20130127,서울,1104,콩,141,1KG,11600,0
20130127,서울,1104,팥(적두),142,1KG,31000,0
20130127,서울,1104,고구마,151,1KG,2850,0
20130127,서울,1104,감자,152,1KG,6000,0
20130127,서울,1104,배추,211,포기,2400,0
20130127,서울,1104,양배추,212,포기,4900,0
20130127,서울,1104,상추,214,100G,1130,0
20130127,서울,1104,상추,214,100G,1130,0
20130127,서울,1104,땅콩,314,100G,2300,0
20130127,서울,1104,팽이버섯,316,100G,288,0
20130127,서울,1104,사과,411,10개,15800,0
20130127,서울,1104,배,412,10개,55000,0
20130127,서울,1104,배,412,10개,40000,0
20130127,서울,1104,포도,414,1KG,9200,0
20130127,서울,1104,감귤,415,10개,2530,0
20130127,서울,1104,단감,416,10개,11000,0
20130127,서울,1104,방울토마토,422,1KG,8300,0
20130127,서울,1104,명태,615,1마리,1100,0
20130127,서울,1104,건멸치,638,100G,2700,0
20130127,서울,1104,쇠고기,512,100G,2400,0
20130127,서울,1104,쇠고기,512,100G,3500,0
20130127,서울,1104,쇠고기,512,100G,5200,0
20130127,서울,1104,쇠고기,512,100G,2200,0
20130127,서울,1104,열무,233,1.5KG,6870,0
20130127,서울,1104,토마토,225,1KG,6480,0
20130127,서울,1104,딸기,226,100G,1100,0
20130127,서울,1104,당근,232,1KG,6800,0
20130127,서울,1104,풋고추,242,100G,1330,0
20130127,서울,1104,풋고추,242,100G,1720,0
20130127,서울,1104,풋고추,242,100G,1990,0
20130127,서울,1104,붉은고추,243,100G,1370,0
20130127,서울,1104,마늘,244,1KG,6760,0
20130127,서울,1104,사과,411,10개,23000,0
20130127,서울,1104,쌀,111,20KG,45800,0
20130127,서울,1104,찹쌀,112,1KG,4590,0
20130127,서울,1104,콩,141,1KG,13160,0
20130127,서울,1104,팥(적두),142,1KG,27600,0
20130127,서울,1104,고구마,151,1KG,4330,0
20130127,서울,1104,감자,152,1KG,4580,0
20130127,서울,1104,배추,211,포기,2400,0
20130127,서울,1104,양배추,212,포기,3500,0
20130127,서울,1104,시금치,213,1KG,9130,0
20130127,서울,1104,상추,214,100G,1050,0
20130127,서울,1104,상추,214,100G,1050,0
20130127,서울,1104,오이,223,10개,8200,0
20130127,서울,1104,오이,223,10개,11900,0
20130127,서울,1104,호박,224,1개,2100,0
20130127,서울,1104,호박,224,1개,1500,0
20130127,서울,1104,배,412,10개,40000,0
20130127,서울,1104,감귤,415,10개,2800,0
20130127,서울,1104,단감,416,10개,6000,0
20130127,서울,1104,바나나,418,100G,290,0
20130127,서울,1104,방울토마토,422,1KG,7480,0
20130127,서울,1104,우유,535,1L,2300,0
20130127,서울,1104,고등어,611,1마리,3980,0
20130127,서울,1104,물오징어,619,1마리,3280,0
20130127,서울,1104,양파,245,1KG,2270,0
20130127,서울,1104,파,246,1KG,3880,0
20130127,서울,1104,파,246,1KG,8330,0
20130127,서울,1104,생강,247,1KG,9150,0
20130127,서울,1104,깻잎,253,200G,3740,0
20130127,서울,1104,피망(청),255,100G,1140,0
20130127,서울,1104,땅콩,314,100G,2500,0
20130127,서울,1104,느타리버섯,315,100G,870,0
20130127,서울,1104,팽이버섯,316,100G,320,0
20130127,서울,1104,쇠고기,512,100G,2280,0
20130127,서울,1104,쇠고기,512,100G,3980,0
20130127,서울,1104,쇠고기,512,100G,7980,0
20130127,서울,1104,물오징어,619,1마리,1780,0
20130127,서울,1104,건멸치,638,100G,3000,0
20130127,서울,1104,쇠고기,512,100G,1880,0
20130127,서울,1104,얼갈이배추,215,1.5KG,3550,0
20130127,서울,1104,얼갈이배추,215,1.5KG,2670,0
20130127,서울,1104,풋고추,242,100G,2160,0
20130127,서울,1104,붉은고추,243,100G,1630,0
20130127,서울,1104,마늘,244,1KG,6800,0
20130127,서울,1104,양파,245,1KG,2370,0
20130127,서울,1104,파,246,1KG,2680,0
20130127,서울,1104,파,246,1KG,7960,0
20130127,서울,1104,생강,247,1KG,8730,0
20130127,서울,1104,깻잎,253,200G,6500,0
20130127,서울,1104,피망(청),255,100G,1920,0
20130127,서울,1104,쌀,111,20KG,45800,0
20130127,서울,1104,찹쌀,112,1KG,5800,0
20130127,서울,1104,콩,141,1KG,13200,0
20130127,서울,1104,팥(적두),142,1KG,27800,0
20130127,서울,1104,고구마,151,1KG,4980,0
20130127,서울,1104,감자,152,1KG,4480,0
20130127,서울,1104,배추,211,포기,2400,0
20130127,서울,1104,상추,214,100G,740,0
20130127,서울,1104,상추,214,100G,890,0
20130127,서울,1104,오이,223,10개,10250,0
20130127,서울,1104,오이,223,10개,12250,0
20130127,서울,1104,호박,224,1개,2000,0
20130127,서울,1104,토마토,225,1KG,7150,0
20130127,서울,1104,딸기,226,100G,1278,0
20130127,서울,1104,당근,232,1KG,7800,0
20130127,서울,1104,풋고추,242,100G,1320,0
20130127,서울,1104,풋고추,242,100G,1720,0
20130127,서울,1104,땅콩,314,100G,2640,0
20130127,서울,1104,팽이버섯,316,100G,392,0
20130127,서울,1104,사과,411,10개,17450,0
20130127,서울,1104,배,412,10개,34500,0
20130127,서울,1104,감귤,415,10개,2980,0
20130127,서울,1104,단감,416,10개,7960,0
20130127,서울,1104,바나나,418,100G,190,0
20130127,서울,1104,우유,535,1L,2300,0
20130127,서울,1104,쇠고기,512,100G,3500,0
20130127,서울,1104,쇠고기,512,100G,5800,0
20130127,서울,1104,건멸치,638,100G,2160,0
20130127,서울,1104,물오징어,619,1마리,3200,0
20130127,서울,1104,물오징어,619,1마리,1100,0
20130127,서울,1104,쇠고기,512,100G,2080,0
20130127,서울,1104,쇠고기,512,100G,1480,0
20130127,서울,1104,얼갈이배추,215,1.5KG,4780,0
20130127,서울,1104,마늘,244,1KG,6400,0
20130127,서울,1104,양파,245,1KG,2300,0
20130127,서울,1104,파,246,1KG,1500,0
20130127,서울,1104,파,246,1KG,9300,0
20130127,서울,1104,미나리,252,1KG,6880,0
20130127,서울,1104,깻잎,253,200G,3500,0
20130127,서울,1104,피망(청),255,100G,1950,0
20130127,서울,1104,땅콩,314,100G,2180,0
20130127,서울,1104,느타리버섯,315,100G,980,0
20130127,서울,1104,팥(적두),142,1KG,20000,0
20130127,서울,1104,고구마,151,1KG,4250,0
20130127,서울,1104,감자,152,1KG,1980,0
20130127,서울,1104,배추,211,포기,2610,0
20130127,서울,1104,양배추,212,포기,4880,0
20130127,서울,1104,상추,214,100G,990,0
20130127,서울,1104,상추,214,100G,990,0
20130127,서울,1104,오이,223,10개,7600,0
20130127,서울,1104,오이,223,10개,11000,0
20130127,서울,1104,쌀,111,20KG,45800,0
20130127,서울,1104,찹쌀,112,1KG,4400,0
20130127,서울,1104,콩,141,1KG,8950,0
20130127,서울,1104,호박,224,1개,1650,0
20130127,서울,1104,토마토,225,1KG,4730,0
20130127,서울,1104,딸기,226,100G,990,0
20130127,서울,1104,당근,232,1KG,2980,0
20130127,서울,1104,풋고추,242,100G,1700,0
20130127,서울,1104,풋고추,242,100G,1720,0
20130127,서울,1104,풋고추,242,100G,1240,0
20130127,서울,1104,붉은고추,243,100G,1980,0
20130127,서울,1104,팽이버섯,316,100G,390,0
20130127,서울,1104,사과,411,10개,22920,0
20130127,서울,1104,배,412,10개,49000,0
20130127,서울,1104,배,412,10개,19880,0
20130127,서울,1104,감귤,415,10개,2100,0
20130127,서울,1104,단감,416,10개,9800,0
20130127,서울,1104,방울토마토,422,1KG,7250,0
20130127,서울,1104,우유,535,1L,2300,0
20130127,서울,1104,쇠고기,512,100G,6180,0
20130127,서울,1104,건멸치,638,100G,1570,0
20130127,서울,1104,물오징어,619,1마리,1100,0
20130127,서울,1104,명태,615,1마리,800,0
20130127,서울,1104,물오징어,619,1마리,2870,0
20130127,서울,1104,쇠고기,512,100G,6380,0
20130127,서울,1104,쇠고기,512,100G,2880,0
20130127,서울,1104,얼갈이배추,215,1.5KG,5480,0
20130127,서울,1104,풋고추,242,100G,1530,0
20130127,서울,1104,풋고추,242,100G,1860,0
20130127,서울,1104,풋고추,242,100G,2320,0
20130127,서울,1104,붉은고추,243,100G,2300,0
20130127,서울,1104,양파,245,1KG,2860,0
20130127,서울,1104,파,246,1KG,4150,0
20130127,서울,1104,생강,247,1KG,9900,0
20130127,서울,1104,깻잎,253,200G,5970,0
20130127,서울,1104,피망(청),255,100G,1500,0
20130127,서울,1104,땅콩,314,100G,880,0
20130127,서울,1104,팽이버섯,316,100G,390,0
20130127,서울,1104,사과,411,10개,22250,0
20130127,서울,1104,사과,411,10개,16780,0
20130127,서울,1104,배,412,10개,32250,0
20130127,서울,1104,포도,414,1KG,7480,0
20130127,서울,1104,감귤,415,10개,2630,0
20130127,서울,1104,바나나,418,100G,170,0
20130127,서울,1104,고구마,151,1KG,4990,0
20130127,서울,1104,감자,152,1KG,4990,0
20130127,서울,1104,배추,211,포기,3990,0
20130127,서울,1104,오이,223,10개,8630,0
20130127,서울,1104,오이,223,10개,11950,0
20130127,서울,1104,호박,224,1개,1990,0
20130127,서울,1104,토마토,225,1KG,6590,0
20130127,서울,1104,딸기,226,100G,1100,0
20130127,서울,1104,당근,232,1KG,8290,0
20130127,서울,1104,쌀,111,20KG,48900,0
20130127,서울,1104,찹쌀,112,1KG,7900,0
20130127,서울,1104,콩,141,1KG,13750,0
20130127,서울,1104,팥(적두),142,1KG,24750,0
20130127,서울,1104,쇠고기,512,100G,3100,0
20130127,서울,1104,건멸치,638,100G,3830,0
20130127,서울,1104,물오징어,619,1마리,1990,0
20130127,서울,1104,방울토마토,422,1KG,8580,0
20130127,서울,1104,우유,535,1L,2350,0
20130127,서울,1104,쇠고기,512,100G,1980,0
20130127,서울,1104,쇠고기,512,100G,1590,0
20130128,서울동부,1101,계란,516,10개,1200,1200
20130128,서울동부,1101,닭고기,515,1KG,1600,1500
20130128,서울서부,1102,계란,516,10개,1300,1300
20130128,서울서부,1102,닭고기,515,1KG,3600,3500
20130128,서울서부,1102,열무,233,1.5KG,3300,3000
